id	measurementType	measurementValue	measurementUnit
e89de176-5712-42a3-b2d5-983e7d422103	quantity	4809	cells per gram fresh weight of macroalgae
537119cd-afb1-4de3-8423-e159f842bcbe	quantity	5980	cells per gram fresh weight of macroalgae
9f944070-df73-421f-9a10-57986cd8d0c6	quantity	2500	cells per gram fresh weight of macroalgae
243f6a4a-a663-4e30-b8d1-996e3c7c8b22	quantity	692	cells per litre
504e3184-9128-411d-b842-2c2585c46572	quantity	785.5	cells per litre
b32e834c-a04d-46a3-9ff1-1b680fdf86a2	quantity	55	cells per litre
7d798151-73b4-471d-a20f-0fedba764c6c	quantity	79	cells per gram of macroalgae
6fee9761-3c30-43ab-81ef-d5e599b5e88c	quantity	2	cells per gram of macroalgae
749444fd-ba0f-42c2-ba7e-1a5426ac738f	quantity	720	cells per litre
3d597930-09f0-4aad-828a-4d38ba742caa	quantity	280	cells per litre
2da8ea5c-a991-450f-ac50-86c45b8e9f6e	quantity	9000	cells per litre
b751eb21-9b85-4e33-881e-ae3234c4f3e4	quantity	7000	cells per litre
60af3858-5004-4e27-a14d-cef4829a499a	quantity	1674	cells per gram of macroalgae
b418b1bb-3577-48b3-a904-70a4e181f1bd	quantity	176	cells per gram of macroalgae
b6df7696-03c0-4a11-a15e-c86c4b98d64d	quantity	303	cells per gram fresh weight of macroalgae
ac8a7d2a-55d6-41e9-93dc-7486de63aa05	quantity	4175	cells per gram fresh weight of macroalgae
9c7856ac-70ad-4033-b813-6b4698216694	quantity	268	cells per gram fresh weight of macroalgae
a101e6e7-4097-43ba-a5e9-0f4c40f68131	quantity	1050	cells per gram fresh weight of macroalgae
6b29c953-e856-48d8-b0b5-2ffb8029d5c4	quantity	1020	cells per litre
bdfcf767-54f8-4f42-a5f7-e4f291f1aa32	quantity	2261	cells per gr of macroalgae
148f9bfb-cd0a-4cc5-a2c3-ba1dfacb3e9e	quantity	34668	cells per gr of macroalgae
64b7fef4-c25d-497a-86c0-685f917794e1	quantity	1109	cells per gr of macroalgae
480dd242-d0b5-4974-86a6-128fb56767c5	quantity	54097	cells per gr of macroalgae
2a1548b3-8d7b-4262-aa31-d0f70958771d	quantity	3425	cells per gr of macroalgae
f909906f-9668-4fa2-b3c3-4ca2d3ba676f	quantity	15007	cells per gr of macroalgae
adce9b47-67dc-4b99-ba45-80e8f40ed400	quantity	1950	cells per gram fresh weight of macroalgae
f75d218b-40c6-4a9d-87ae-2dd20dc261e5	quantity	1756	cells per gram fresh weight of macroalgae
c7d25da2-4b5b-463b-93cb-62ad570e060e	quantity	336	cells per gram fresh weight of macroalgae
8d8e31d4-8ded-4e21-a91f-292e0fa06135	quantity	3645	cells per gram fresh weight of macroalgae
0773a4c1-def6-4452-aac1-d1dc8c6352a3	quantity	967	cells per gram fresh weight of macroalgae
aab7abe3-24fe-41ad-a237-a4154110f5f7	quantity	9089	cells per gram fresh weight of macroalgae
b9f81cbd-3d5e-489a-8fb0-1eb91faf488b	quantity	102	cells per gram fresh weight of macroalgae
b739238f-7712-49d2-9b54-bcb3e5c9bfb6	quantity	15813	cells per gram fresh weight of macroalgae
75a534b5-b872-484c-9df1-b067217f369d	quantity	1115	cells per gram fresh weight of macroalgae
e9f4a4b7-7446-4322-bf32-d75efe9409b0	quantity	374	cells per gram fresh weight of macroalgae
b49840ea-1b72-4cd1-be75-b7ef24d6fc28	quantity	621	cells per gram fresh weight of macroalgae
d54d2239-9c53-4f75-b97d-5ef298ef597d	quantity	5545	cells per gram fresh weight of macroalgae
ec020eb1-d31b-472b-b3aa-c2e6ba43515e	quantity	22980	cells per gram fresh weight of macroalgae
9b08fac0-8510-4b47-bbc4-4f5c7e62218c	quantity	130	cells per gram fresh weight of macroalgae
292c9064-79f2-41e2-b48f-16cf4fcd8637	quantity	1213	cells per gram fresh weight of macroalgae
dba8fa6c-9f17-472f-8148-4959c89933ec	quantity	694	cells per gram fresh weight of macroalgae
df140435-6d21-4d9d-aa3a-c1339c37480d	quantity	10407	cells per gram fresh weight of macroalgae
6050bbcd-b122-4e8c-8ebc-d8f48e2175a6	quantity	1405	cells per gram fresh weight of macroalgae
6094fe83-127d-4d0c-9682-88996e5b443b	quantity	1282	cells per gram fresh weight of macroalgae
f8b66895-fb7a-421c-b42a-68b2b47de55c	quantity	324	cells per gram fresh weight of macroalgae
da47b749-7160-4a4f-ab20-46383972b205	quantity	2310	cells per gram fresh weight of macroalgae
2147de11-51e0-454e-ae29-a316d3f16438	quantity	6930	cells per gram macroalgae
e8f94b6b-2cfc-42e5-965a-e7667aafa94c	quantity	10	cells per gr of macroalgae
ede36846-8547-4f03-a386-99ac11eedc81	quantity	6	cells per square centimeter
67ea4396-8587-459a-979f-59d8ff385732	quantity	2400000	cells per litre
8b1f972c-bc34-40a6-a045-56d423128042	quantity	3300	cells per litre
e411a55a-f527-4996-9608-75a8960ee529	quantity	160	cells per gram fresh weight of macrophytes
fc959ed5-055a-497a-b235-122e4f481e62	quantity	33	cells per gram fresh weight of macrophytes
fc96c859-cebb-4ab9-bcd2-0a50b8134991	quantity	46	cells per gram fresh weight of macrophytes
a1c2ee99-2ec2-405d-9526-189fef4349c1	quantity	32	cells per gram fresh weight of macrophytes
9fa13c74-46be-4007-92b8-f0d66412fa54	quantity	6	cells per gram fresh weight of macrophytes
7d7fa58f-d308-4eef-8506-3ac0c2edc4de	quantity	1044	cells per gram fresh weight of macrophytes
6f1550d0-16a1-438a-a2c3-d1baadadc517	quantity	1592	cells per gram fresh weight of macrophytes
3e54398f-22cd-423e-ac99-225ad15a0ed5	quantity	7708	cells per gram fresh weight of macrophytes
930b157c-c246-40a0-98b5-2c0c894487c4	quantity	143	cells per gram fresh weight of macrophytes
174acb20-1b6a-4dc1-9d38-9da7fa4e3174	quantity	22	cells per gram fresh weight of macrophytes
9dd85b24-d1b3-43fe-8510-230225f8f9fd	quantity	89	cells per gram fresh weight of macrophytes
ea1542e8-7008-4740-be4f-3f1c3e066cf9	quantity	24	cells per gram fresh weight of macrophytes
964dbfbe-67aa-49cf-9212-4420395b42f2	quantity	48	cells per gram fresh weight of macrophytes
1055b737-e904-4bb0-a0ba-bbcd69287756	quantity	510	cells per gram fresh weight of macrophytes
41e57aad-1261-4b55-9665-1828103cdb56	quantity	47	cells per gram fresh weight of macrophytes
176806e7-f09d-4bd8-8746-f81b3f504a0e	quantity	568	cells per gram fresh weight of macrophytes
1261ff54-5983-4a88-a19e-7f4b223c2cb6	quantity	761	cells per gram fresh weight of macrophytes
a901c237-84a6-447a-a4fe-c7c4576b5b97	quantity	10.922000000000001	cells per gram fresh weight of macrophytes
935ec65d-2069-4200-8359-2d755e303e88	quantity	101	cells per gram fresh weight of macrophytes
d84b5fe6-aac5-4d66-a12e-be84b41c19c6	quantity	144	cells per gram fresh weight of macrophytes
4584e928-b235-45d6-86e1-cd29922e22b0	quantity	1560	cells per gram fresh weight of macrophytes
99f7b55c-087a-4c1b-88ce-4625a611f942	quantity	86	cells per gram fresh weight of macrophytes
addab893-d85b-4163-afcc-50b969553a26	quantity	594	cells per gram fresh weight of macrophytes
3df63df4-75f3-47f3-82a8-bd1ca47fd1fa	quantity	642	cells per gram fresh weight of macrophytes
54a838ed-c54e-4efe-8afa-e4cad6ff6efb	quantity	317	cells per gram fresh weight of macrophytes
cd9cfc21-9b24-4d99-b80d-13e6d5a4e83b	quantity	16	cells per gram fresh weight of macrophytes
95723a09-4f35-4999-b4dd-7a7460702a91	quantity	180	cells per gram fresh weight of macrophytes
4798e218-e69d-4621-873d-87dc6b7d20f2	quantity	382	cells per gram fresh weight of macrophytes
9975e698-6b55-4ffc-b986-73117b6c68af	quantity	607	cells per gram fresh weight of macrophytes
f07a7cae-f387-41eb-970c-b797879a42d9	quantity	268	cells per gram fresh weight of macrophytes
9ad0ea85-590f-47ee-8155-b083c695e678	quantity	352	cells per gram fresh weight of macrophytes
b6e3177f-9cac-43d3-a5b1-9b684ff96300	quantity	5	cells per gram fresh weight of macrophytes
e228d036-fc44-4fc5-a435-e91303393163	quantity	263	cells per gram fresh weight of macrophytes
df6419c6-721f-490d-8d81-7659704c13e1	quantity	105	cells per gram fresh weight of macrophytes
89df42fd-28b2-4ae7-80d7-c7a7a08bae35	quantity	537	cells per gram fresh weight of macrophytes
8d6bdfd0-4269-4df5-9894-039d0e8b93cd	quantity	312	cells per gram fresh weight of macrophytes
80526992-574f-4558-b8a3-49b8f02c70ec	quantity	77	cells per gram fresh weight of macrophytes
ccba0617-14b7-4d6e-b0e8-1bb306aafb32	quantity	13	cells per gram fresh weight of macrophytes
053efec7-f916-4620-aa30-30b5ac29012d	quantity	288	cells per gram fresh weight of macrophytes
7d461d10-d42d-4c8e-8aa1-03a3ae8c140b	quantity	1549	cells per gram fresh weight of macrophytes
f9418517-1fbe-43d6-9a9f-505afc9eb3ea	quantity	5369	cells per gram fresh weight of macrophytes
c9a1c1a9-d560-4a86-81fc-9ceda2a3d1e9	quantity	1421	cells per gram fresh weight of macrophytes
2f339cbc-fa56-44ae-b520-10d8988e4595	quantity	1884	cells per gram fresh weight of macrophytes
aa2feaad-cb92-4a23-ad3a-454cec620d0a	quantity	78	cells per gram fresh weight of macrophytes
b7ecf1a0-1ca6-4f04-901a-45cdd558cdf4	quantity	692	cells per gram fresh weight of macrophytes
ef4aebdc-36d6-4aec-b702-028293b90727	quantity	112	cells per gram fresh weight of macrophytes
dcde9424-cfb5-461b-8ad4-b39401c0cfae	quantity	3831	cells per gram fresh weight of macrophytes
470ae2e5-86ce-4ee9-8b18-b8a7ce9e5ee4	quantity	33	cells per gram fresh weight of macrophytes
3a6f5ace-3a18-4093-ae0d-3d713b22ea8f	quantity	142	cells per gram fresh weight of macrophytes
993d76c8-4024-46a8-ac5b-54d9ea3b79bd	quantity	99	cells per gram fresh weight of macrophytes
c7acc0d7-325e-41c2-b9f5-347b5ba87f0d	quantity	13	cells per gram fresh weight of macrophytes
7c501d44-390b-4d70-8096-e51d6c819ea2	quantity	19	cells per gram fresh weight of macrophytes
7e228bf5-801c-4686-b28e-1a2ab00caddd	quantity	303	cells per gram fresh weight of macrophytes
9ab75aaa-eb74-4daf-a5a1-d9c67bb82670	quantity	17	cells per gram fresh weight of macrophytes
08f6715e-196b-4e92-95c0-f5707f19fc92	quantity	7.21	cells per gram dry weight of sand
1c2a4947-b24c-4316-9010-d54ea50880eb	quantity	11	cells per gram fresh weight of macrophytes
56f04d24-bb03-4374-8cb8-93e8b5ab097e	quantity	470	cells per gram fresh weight of macrophytes
bbdce73d-e6cc-47c7-9a99-1c8b8364d9f9	quantity	135	cells per gram fresh weight of macrophytes
b0b93d34-2b2f-403f-8188-e9c617ba9544	quantity	199	cells per gram fresh weight of macrophytes
203a3603-8187-4fbb-ab78-5150365f9b92	quantity	192	cells per gram fresh weight of macrophytes
ddde9521-2f8a-484e-9196-b66ba7c50362	quantity	97	cells per gram fresh weight of macrophytes
94b2e516-89ef-4b91-b645-a78e98ea8de6	quantity	32	cells per gram fresh weight of macrophytes
381da5a5-44ec-4623-873d-00b3f42902ac	quantity	200	cells per litre
a87ccb4e-b1cd-46a4-946b-1acd15c1d9f5	quantity	1250	cells per litre
6dca775d-b708-4bc9-8722-d7b660296bbe	quantity	3000	cells per litre
c7c5e623-d8ca-4112-9b88-852f388487ab	quantity	8900	cells per litre
da49183c-94d0-4169-86a3-f76d06603135	quantity	385	cells per litre
34b989fc-dc22-46ef-be2b-2fb8a5376752	quantity	620	cells per litre
2f93d069-0036-4d14-b7a8-c328125359ed	quantity	18000	cells per litre
7270b5dc-9258-44f0-81fb-97c70e978d4e	quantity	185000	cells per litre
30cb2767-3b0c-4aa8-845f-f02772b6ebcf	quantity	3410	cells per litre
94cf2da5-6dad-4505-ac2e-b5b6811e3114	quantity	1700000	cells per litre
0a77f328-3667-468c-91d7-0d22b6cf452f	quantity	1300	cells per litre
655eed84-19a2-42c4-a0e0-c97bab389ccf	quantity	2354350	cells per litre
1f5436af-862b-4d6a-a059-090e21f4fcf8	quantity	2680860	cells per litre
2d43ed95-5789-42cc-ba7a-1a13025a781f	quantity	10 - 10000	cells per litre
c181caa1-630e-4535-8e54-00ae148ad8e1	quantity	300000	cells per litre
27795444-8fb3-4a1a-903c-6b8b69fcf98e	quantity	2300000	cells per litre
873d5234-c129-48c5-858d-d409907f9ba2	quantity	2300000	cells per litre
65f3f7af-1ab6-4e5b-b11d-750756b7f7a2	quantity	170000	cells per litre
286dc504-89c5-452f-b644-2a79ee8c4e91	quantity	44000	cells per litre
e240dd2d-6a3e-48b4-86f3-fc74395ece5a	quantity	57800	cells per litre
1aa798eb-4522-4649-b888-9fc4835fdb7a	quantity	50000	
d1127351-5632-4cc9-acce-b3b1acf35331	quantity	10000	cells per litre
823cb4cb-90a6-4e5e-ab03-32cf79c2ef03	quantity	450000	cells per litre
d2d7ef0e-b40d-4243-b7ce-5cfc7e212e14	quantity	600000	cells per litre
38838ae4-cd8c-4d56-9dd4-8d6ff01389eb	quantity	4700000	cells per litre
bdd4d61c-b9e0-4806-9e72-1f7d4bdf411f	quantity	4700000	cells per litre
6dbde2dc-07f4-49cf-b14d-d5724baf5c03	quantity	29000	cells per litre
a9dafd4f-6ce9-451f-974e-db9db76f5588	quantity	15000	cells per litre
6fa0b0d7-1e71-46aa-9c76-092ed78b0906	quantity	20000	cells per litre
2819e392-f304-490d-aa89-af642411a2b5	quantity	45000	cells per litre
d05163a0-563e-4cef-b6c1-f80a2f498d36	quantity	35000	cells per litre
7fd2f61b-26e6-4c25-a947-3516e1fbe7c9	quantity	25000	cells per litre
12076d22-4468-4fa7-9415-a38d6588400c	quantity	10000	cells per litre
1f7033e0-4156-43f5-a4df-323624a1f0a2	quantity	20000	cells per litre
7dfcd3dc-ba97-44aa-8c36-3bae1941c7af	quantity	<10000	cells per litre
b8de16f6-cd03-4958-b547-dc06929671a6	quantity	55280	cells per litre
e6f0bbd3-6549-4e85-9d22-7469c57e83ff	quantity	1560000	cells per litre
25d8ddd1-b4d7-45dd-98ca-0f0cbc3709a2	quantity	10000	cells per litre
30e433b9-e99e-41fc-b718-77fdca732919	quantity	600000	cells per litre
4312d32c-d5ed-4fe8-9d89-ac250bc1b1a8	quantity	2010000	cells per litre
29d264b7-61fd-4dfb-9910-d69712979088	quantity	10000-100000	cells per litre
65c5927c-39de-44fd-9710-b552fbebeaea	quantity	1000000	cells per litre
6387cefd-0991-40c9-b3eb-4078037ac27d	quantity	1000000	cells per litre
d9665260-2750-4af4-9f0b-d822085257bf	quantity	> 100000	cells per litre
1404650d-6525-47b1-ba48-56dbe830acd4	quantity	10647	cells per litre
0074b1a7-70a5-4290-a20a-7a381be7a14b	quantity	1200000	cells per litre
ad8b6f62-06d9-4939-a79e-80b4627bebad	quantity	1100000	cells per litre
1bf47bdd-7235-4737-8135-85f5eba71cd5	quantity	1200	cells per litre
2c48b0c3-519f-45c2-af8c-9e9145eab1ac	quantity	1689600	cells per litre
134b1071-a86e-4fac-b08d-c0139cf4e147	quantity	1900	cells per litre
d4d49fd3-dc01-49be-936a-a391359a3803	quantity	28000	cells per litre
a4166f5f-3585-4ff4-9b9a-e28174e809fc	quantity	53600	cells per litre
c6acc134-6963-48f6-b5d0-8ef2bf7ecdeb	quantity	1600000-1710000	cells per litre
77bfe7b6-a06d-4641-a8e1-261a44e96e26	quantity	1400000	cells per litre
fbb67c5d-409a-4f11-9643-fd940afcb164	quantity	<100000	cells per litre
690785bb-f892-4cec-9284-4c5d8b60e3a4	quantity	60000	cells per litre
afa553bc-492b-4b15-91a5-95c90e3bde0e	quantity	30000	cells per litre
cbe57759-2afa-42a5-9ce2-2423c8f4d9ee	quantity	10000	cells per litre
e659f093-1dbd-4068-b67b-6e9ce1ffe90d	quantity	30000	cells per litre
6eced5f6-d464-4d85-8486-46a93ecc9ac9	quantity	55000	cells per litre
0d248ccd-fe6d-4837-be5a-fd6926f40a2c	quantity	10000	cells per litre
3f5fd44d-77fa-4acd-8003-ca89107238d4	quantity	15000	cells per litre
cedf9f20-6578-4634-9ba5-1347bc6ce61c	quantity	40000	cells per litre
693440fa-fa86-484d-afe7-8a3df8d7e4cf	quantity	20000	cells per litre
d673068b-14d3-4161-8b57-d2a6ad6e6ad7	quantity	30000	cells per litre
581bf2d5-754f-489c-9b1d-6899af7180c3	quantity	719100	cells per litre
6eae6b31-fbdd-4e20-b339-21636487bf71	quantity	774100 - 923300	cells per litre
567aa726-1993-46ae-9ce3-d18cbaa77b8a	quantity	16780	cells per litre
e13009a0-46e4-4ed2-93e9-b78a83bc9d50	quantity	< 20000	cells per litre
55818f9d-a720-47b4-915d-4d8cb7b82b90	quantity	10000	cells per litre
889c05e5-32b4-4745-8a97-b11d8808ff63	quantity	2000000	cells per litre
e885762b-0c89-4096-8e0f-322af4469037	quantity	250000	cells per litre
a0dfc8ae-87bd-4d21-ba9c-85cc90cd1932	quantity	155000	cells per litre
84e41de2-efeb-467d-b165-98369fad9f1e	quantity	90000000	cells per litre
8e60bf78-180e-4247-af7f-785067b388e7	quantity	3100000	cells per litre
e737c5e1-7200-44cf-904a-2ac1740d9f7a	quantity	>1000	cells per litre
fbdde43a-2a01-4ed9-88c1-794794a04e08	quantity	347000	cells per litre
2136f842-77c1-4984-b457-4c3be9effef3	quantity	10000-100000	cells per litre
f8563c8b-0fdd-458a-a90f-6c3c43738297	quantity	10000-100000	cells per litre
3d9dc76f-bcdc-42e9-aa3a-6991d0d6cd2b	quantity	10000-100000	cells per litre
6ff24369-fe7c-4d6c-8dc5-56b5378167e7	quantity	100000-1000000	cells per litre
7e19fe47-ddc0-4548-9771-c34617a4947e	quantity	10000	cells per litre
aaf5a8bb-eb53-4da2-a113-77ba47394e8b	quantity	616	cells per litre
aff857e6-01a2-4c7a-a6be-e0d49eeed332	quantity	1300000	cells per litre
60657b14-9b71-494a-b7c3-a755ea28e335	quantity	9400000	cells per litre
53197019-2e00-4c2a-8108-37ae2092c46e	quantity	730000	cells per litre
e258bdd4-2362-4831-9ce1-11f82fbabf94	quantity	5060000	cells per litre
7e3876eb-6417-44a6-aae7-9207f02815dc	quantity	10000	cells per litre
d2fd8bbe-988d-4705-bccc-60a624ae7167	quantity	15	cells per litre
2283da6f-2877-4efb-aedc-902c5e1bd965	quantity	1000000	cells per litre
4cb6fad9-075f-4037-82b0-a1c74aec662d	quantity	10000-100000	cells per litre
890d7efa-32c0-4210-a76f-e0fc74e257a6	quantity	10000-100000	cells per litre
d92e48db-618d-497b-846d-26f006015e4c	quantity	10000-100000	cells per litre
a3761725-1f8c-4a84-ba9b-1587fa733c75	quantity	10000	cells per litre
425bda5f-986e-4b22-804c-ef60b60c56bf	quantity	> 150000	cells per litre
cc0f7f15-6141-4613-a082-e70333ecc1a0	quantity	400	cells per litre
a0e4f4d4-cb59-46b2-8838-9e8a27a96ff6	quantity	89200	cells per litre
19653813-1305-43a5-bc0a-17fda25e9aaf	quantity	308000	cells per litre
b206b12a-ded1-42f9-b5cf-649e4147c316	quantity	10000-10000	cells per litre
ed3a56cf-efa5-49cc-b8dd-e0f773af0b40	quantity	340000	cells per litre
965c55e0-d1a8-4b36-9d0b-b3c43679ef1c	quantity	12000000	cells per litre
bd895d77-7543-4e58-80f9-6c1fed65b32d	quantity	148000	cells per litre
189beb7f-55aa-49d4-9611-d8e74a24dba7	quantity	24647	cells per litre
f6ff6a26-b60d-427b-8c49-fca087e747a7	quantity	73600	cells per litre
1543bd24-79b6-47b7-b8da-fd3fc80648b9	quantity	2100	cells per litre
a15f0531-8fde-4be4-b3ea-6a0e2e7fd7fb	quantity	1000000	cells per litre
12ff8f3d-9cf6-46be-9281-95b1db0faabf	quantity	455000	cells per litre
80efbf89-14da-498e-bb11-01203f251372	quantity	100000-1000000	cells per litre
e5dbe5eb-8a93-4fbf-b353-442416042da5	quantity	10000-100000	cells per litre
ff86d45f-36c7-46e1-8a68-af6c1c3d1259	quantity	100000-1000000	cells per litre
1cc153ba-5ad7-421f-80ba-7e0dfea0e049	quantity	100000-1000000	cells per litre
000dc80d-f88a-4285-8891-8f56d8332273	quantity	10000-100000	cells per litre
119734eb-64e4-4df4-bfb3-23c36e438290	quantity	380000	cells per litre
752d2a73-6f35-43ef-9911-0832a1d32a45	quantity	1000000	cells per litre
4498e8e1-225d-4375-9d73-4b757c0aa170	quantity	1400	cells per litre
8757405e-b8ac-42a7-9238-c531cd67dbcf	quantity	605000	cells per litre
9b7ce425-1bf6-41f5-869c-437311bd1d3f	quantity	51750	cells per litre
5663f91d-4f0e-411a-9655-1a9be5b7b557	quantity	580000	cells per litre
c9e38df1-02da-4b00-8d47-62e1cf8b7ae7	quantity	17000	cells per litre
a9027ac9-c3f3-4848-a148-2c0e237a5a9b	quantity	1200000	cells per litre
11eb7afd-1876-4d7a-914a-face92306962	quantity	10000	cells per litre
3fcf8c64-a217-4231-acf4-e52b8c03d3ec	quantity	20000-40000	cells per litre
9cb74d10-8df4-484f-8e9e-f0ac0948ce39	quantity	10000-1000000	cells per litre
e7c6bdd6-4ccd-40a2-92f2-bc4ff0c68d4c	quantity	995	cells per litre
c9893521-fbfc-4031-9f34-fb957d29d935	quantity	2200	cells per litre
